Gene.stable.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene.name
ENSG00000212588,56.5244790794548,-1.82399778755094,0.358744889755559,-5.08438681535999,3.68815621275179e-07,0.00117621448551676,SNORA26
ENSG00000212607,25.6277324840667,-1.72359219717472,0.426850633089408,-4.0379281733751,5.39253578000705e-05,0.0194690890849877,SNORA3B
ENSG00000221420,1453.75035752243,-1.33781439854061,0.351311722417608,-3.8080551065425,0.00014006406453118,0.0301137738742036,SNORA81
ENSG00000221491,212.007401490845,-0.921380283858142,0.254944559153074,-3.61404176233047,0.000301460471736255,0.0450659853646346,SNORA2C
ENSG00000224903,8.42722677780791,-0.927442469051426,0.247711667562863,-3.7440403117712,0.000181084580543718,0.0329653668349867,RNF32-AS1
ENSG00000235408,39.8061415933031,-1.13170700200979,0.307906192781634,-3.67549282392119,0.000237390713961155,0.040198861165015,SNORA71B
ENSG00000239039,201.405364280462,-1.17564212524321,0.290535144255996,-4.04647130815724,5.19954944210436e-05,0.0191333420335898,SNORD13
ENSG00000239149,9.41440979431715,-0.993853805334583,0.237741537372452,-4.18039614077866,2.91001700294731e-05,0.014653467197736,SNORA59A
ENSG00000247950,10.3414887902317,-0.746678737702403,0.202627859577909,-3.68497569513787,0.000228724465742522,0.0401526848805795,SEC24B-AS1
ENSG00000252213,30.3492963211362,-1.7761786722087,0.369894099507474,-4.80185727367305,1.57200727380543e-06,0.00200535727895113,SNORA74D
ENSG00000252310,33.6453526968165,-1.83300283553891,0.472390650177785,-3.88026908417652,0.000104340965304799,0.0255969791167605,ENSG00000252310
ENSG00000254512,5.08722807432003,-1.12932079207014,0.295956918383335,-3.81582832474082,0.000135726849556913,0.0301137738742036,PHB1P2
ENSG00000255436,31.0577030473965,-1.18763334977394,0.317111426389126,-3.74516100948251,0.000180278120558586,0.0329653668349867,ENSG00000255436
ENSG00000255663,2.71285576368376,-3.33908936303596,0.869974056024507,-3.83814820673445,0.00012396565621135,0.0285793112241469,
ENSG00000272055,8.7339354740532,-1.94073564641084,0.470151210242169,-4.12789673648015,3.66096441214165e-05,0.0159210350059842,RNU6-6P
ENSG00000272533,14.5875543838971,-1.76054964815443,0.387789164300759,-4.53996606978166,5.62632815591388e-06,0.00430639157053648,SNORA28
