"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"80","ENSG00000207475",13.4133021074492,-1.63954714352856,0.434330085973433,-3.77488734139603,0.000160079992571785,0.0322434806090642,"SNORA80E"
"82","ENSG00000207513",15272.6199066859,-0.742150562927129,0.20191250855242,-3.67560468763358,0.000237286711362964,0.040198861165015,"RNU1-3"
"83","ENSG00000209582",2268.36457506196,-1.10822906966292,0.237922005533933,-4.65795110954903,3.19372031401744e-06,0.00359481401227787,"SNORA48"
"84","ENSG00000212588",56.5244790794548,-1.82399778755094,0.358744889755559,-5.08438681535999,3.68815621275179e-07,0.00117621448551676,"SNORA26"
"85","ENSG00000212607",25.6277324840667,-1.72359219717472,0.426850633089408,-4.0379281733751,5.39253578000705e-05,0.0194690890849877,"SNORA3B"
"86","ENSG00000213949",97.6097974752753,0.761930021968685,0.186687760644003,4.0813067730863,4.47831998061553e-05,0.0174882964957302,"ITGA1"
"87","ENSG00000221420",1453.75035752243,-1.33781439854061,0.351311722417608,-3.8080551065425,0.00014006406453118,0.0301137738742036,"SNORA81"
"88","ENSG00000221491",212.007401490845,-0.921380283858142,0.254944559153074,-3.61404176233047,0.000301460471736255,0.0450659853646346,"SNORA2C"
"90","ENSG00000224903",8.42722677780791,-0.927442469051426,0.247711667562863,-3.7440403117712,0.000181084580543718,0.0329653668349867,"RNF32-AS1"
"92","ENSG00000239039",201.405364280462,-1.17564212524321,0.290535144255996,-4.04647130815724,5.19954944210436e-05,0.0191333420335898,"SNORD13"
"93","ENSG00000239149",9.41440979431715,-0.993853805334583,0.237741537372452,-4.18039614077866,2.91001700294731e-05,0.014653467197736,"SNORA59A"
"94","ENSG00000247950",10.3414887902317,-0.746678737702403,0.202627859577909,-3.68497569513787,0.000228724465742522,0.0401526848805795,"SEC24B-AS1"
"97","ENSG00000254512",5.08722807432003,-1.12932079207014,0.295956918383335,-3.81582832474082,0.000135726849556913,0.0301137738742036,"PHB1P2"
"98","ENSG00000255436",31.0577030473965,-1.18763334977394,0.317111426389126,-3.74516100948251,0.000180278120558586,0.0329653668349867,"ENSG00000255436"
"99","ENSG00000255663",2.71285576368376,-3.33908936303596,0.869974056024507,-3.83814820673445,0.00012396565621135,0.0285793112241469,""
"100","ENSG00000259634",7.31548353607456,2.67064659394496,0.663612658411524,4.0244057434613,5.71193652210325e-05,0.0201121531793671,"ENSG00000259634"
"101","ENSG00000267731",95.9128276430121,0.738315192655196,0.187256280040422,3.94280604365216,8.05337834196803e-05,0.0220144849390797,""
"103","ENSG00000272533",14.5875543838971,-1.76054964815443,0.387789164300759,-4.53996606978166,5.62632815591388e-06,0.00430639157053648,"SNORA28"
"104","ENSG00000272666",3.18794992773178,1.79349125021941,0.449939457293875,3.98607239517561,6.71760230608786e-05,0.0214235533544985,"KLHDC7B-DT"
