,SJS,SJS.1,SJS.2,CTRL,CTRL.1,CTRL.2,CTRL.3,SJS.3,SJS.4,SJS.5,SJS.6,SJS.7,SJS.8,SJS.9,CTRL.4,CTRL.5,CTRL.6,CTRL.7,CTRL.8,CTRL.9,CTRL.10,CTRL.11,CTRL.12,CTRL.13,SJS.10,SJS.11,SJS.12,SJS.13
ENSG00000203812,1.69227444467767,0.996345437752043,1.36514679807869,-0.294578294952866,-1.08162724637747,-0.114085789508205,-0.0463084136769056,-0.775525391708152,-0.0475667822573353,0.46780499705711,-1.09309679950724,0.693224704848824,0.0964195322013395,1.2150805963479,-1.38620855219587,-1.15043849382752,-0.623322783752445,0.630579419375042,-1.23942462949471,-0.287709880975298,-0.559738230692201,0.0777015577307872,-0.737894953902701,-0.538574307406872,-1.0211614668789,0.0715086955753785,2.67020190791636,1.02097392555351
ENSG00000254140,-1.48605973772781,-0.441356736289893,-0.223225634571323,0.881430005435615,0.211978345895559,1.51929629171942,0.16801895318749,1.03117220274095,1.09324038519455,-0.479672779919945,-1.21131495077222,-1.89602590323205,-1.32594187896462,-1.35031982178,1.49186438506633,0.160844385992899,-0.600777265378896,0.29567122087427,0.959641707881835,1.08345200120138,-0.103481278833058,-0.458603970009669,1.53321315944523,1.19036218633042,-0.222049756355406,-0.869123870767095,-0.148286344477502,-0.80394530188644
ENSG00000259834,0.0801639859768284,1.59797392295817,0.55497134967169,0.704298426350843,-0.936746138754883,-1.87877320718758,0.213074022993109,0.848497759459391,-0.373534644419703,0.406205842731033,1.19516516184727,0.371720512813219,1.40520002024276,1.00102822726018,-2.49731549302319,0.0328028849336547,-0.969640316535397,-0.612338124054587,0.152321306456121,-0.176348822676934,-1.45343586224582,0.328554549484581,0.598085756391034,-1.53508090277802,0.358754040758471,0.927311469545293,-0.0563741646891842,-0.286541563508348
ENSG00000269728,0.611311396045926,1.28626917655505,-0.381452819246348,-0.0853796705262033,-0.65183575673685,-2.0995361483608,-0.109545752179614,1.54364257085101,0.898610785398433,0.108323875196504,1.16970749228667,0.961528233820368,0.16143509161193,2.09508790074497,-2.04775028703748,0.0826618155140676,-1.37957588158143,-0.594610966815264,-0.373489039793978,0.267019953479018,-0.952135920682534,0.72717434667911,0.412830595641427,-1.113055314129,-0.228511513525145,0.443533922924277,-0.474985084305742,-0.277273001828409
