pathway,pval,padj,log2err,ES,NES,size,leadingEdge,absNES
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.000142836613090779,0.0057511113828954,0.518848077743792,0.623892955519228,1.75689863644085,86,PRKCE|RAB11FIP2|NMI|TLR1|TLR4|OAS1|APPL1|WDFY1|KLRK1|PAK2|IFI35|SCIMP|TIRAP|PELI1|LGALS9|ACOD1|TLR2|FFAR2|EP300|PIK3AP1|TLR6|DAB2IP|LTF|CLEC6A|SRC|MAP3K7|FCN1|CHUK|PJA2|KLRC4-KLRK1|CREBBP|TNFAIP3|TICAM2|KLRD1|LYN|LY96|IRAK4|TRAF6|TLR5|NOD2|CLEC7A,1.75689863644085
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,0.00014693438477781,0.00587059380412264,0.518848077743792,0.799928794723057,1.83996316663332,28,XIAP|BIRC3|NOD1|ERBIN|CYLD|TLR4|BIRC2|OTULIN|MAP3K7|ITCH|RNF34|TNFAIP3|IRGM,1.83996316663332
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.000148071714575976,0.00587087393517268,0.518848077743792,0.505715043010408,1.54475771542862,196,STAT1|PIK3C2A|NCOA2|SP1|RB1|SOS1|KAT2B|PHIP|PIP4K2C|CFLAR|GSK3B|FER|PRKCQ|APPL1|PDK4|PIK3CA|C2CD5|PIK3R3|GAB1|CEACAM1|CPEB2|PRKAA1|GCLC|GRB10|RAB8A|LPIN2|INSIG2|PTPN1|RAB10|IDE|RPS6KB1|SRC|PTPN2|NCOA1|GPT|SESN3|IL1B|GPR21|ZFP36L1|RHOQ|PRKDC|GKAP1|USO1|MTOR|SIRT1|MYO5A|SOGA1,1.54475771542862
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,0.000149612862697414,0.00588703946098762,0.518848077743792,-0.884895384395198,-1.81189224948444,16,EIF3H|EIF3L|EIF3I|EIF3F|EIF3K|EIF3C|EIF3D|EIF3CL|EIF3B|EIF3M|EIF3E|EIF5|EIF3G,1.81189224948444
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.00016291261426905,0.00636216630461239,0.518848077743792,0.424981973485783,1.40326354265205,429,PARP14|OAS3|SERPING1|ADAR|TRIM38|USP18|STAT2|CCL2|ISG15|RB1|ERBIN|NMI|DHX58|PPM1B|NLRC5|IFI16|CYLD|MICB|ASH1L|HGF|OAS1|YTHDF3|STAT3|C5|RORA|FGL2|PTPRC|CGAS|GRIN3A|NLRC3|USP15|SLIT2|KLRK1|CLASP2|CEACAM1|NT5C2|PTPRO|STAP1|EDN1|IL20RB|RYK|FPR2|LGALS9|ACOD1|SEMA4D|CLASP1|FFAR4|SMAD3|KREMEN1|ILRUN|LTF|OTULIN|SRC|SEC14L1|ELF4|PTPN2|TRAFD1|SEMA3B|GIGYF2|SERPINB9|CHD8|KLRC4-KLRK1|SLAMF8|PRKDC|NR1D2|MICA|LRIG2|SEMA4F|ITCH|CLEC12B|SPX|IRAK3|CCN3|TRIM21|PLXNA3|CRK|PHLDB2|GPR18|CEP63|APOA1|HLA-A|PCBP2|TNFAIP3|SEMA3C|SPP1|NLRP3|SLC12A2|RHBDF2|SOCS5|PDGFA|INPP5F|MACIR|HLA-E|RNF125|IRGM|USP38|UBQLN1|ATG12|PARP1|SEMA4A|KLRD1|LYN|HLA-F,1.40326354265205
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.000167158127930353,0.00647924863037502,0.518848077743792,0.540608107308331,1.60418065858012,139,RC3H2|TMEM131L|IDO1|CD80|CD274|PAG1|MIA3|RC3H1|IL4I1|PDCD1LG2|FGL2|JAK3|CEACAM1|MARCHF7|IL20RB|PELI1|LGALS9|RIPOR2|LRRC32|PTPN2|CASP3|WNK1|TBX21|RUNX1|ITCH|BTN2A2|CCL28|CBLB|PRKAR1A|CD86|SOCS5|IRF1|GPNMB|NCKAP1L|SOCS6|GLMN|SFTPD|BCL6|ADTRP|HAVCR2|CR1,1.60418065858012
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.000175419918491207,0.00667005570941644,0.518848077743792,0.463752287268059,1.49481733657022,294,DTX3L|BRCA2|APC|PARP9|CCL2|PML|TAOK3|BRD7|RB1|TAOK1|KAT2B|CCP110|CDC73|MDM2|ATR|FBXO5|CLOCK|SLFN11|ATRX|NBN|ACVR1|WAC|RAD50|MBTPS2|ATM|ERCC6|PLK1|TTI2|INHBA|CDK5RAP2|EZH2|DCUN1D3|NABP1|PKD2|KANK2|ATF2|TNKS|TRIM37|TPR|DAB2IP|MUC1|FBXO6|INIP|CDC5L|ETAA1|GIGYF2|MRE11|SMARCA5|MDM1|GJC2|ZW10|ZFP36L1|PRKDC|FOXN3|TICRR|HORMAD1|INTS7|BAZ1B|WAPL|RAD21|BTN2A2|TERF1|MAD2L1BP|UFL1|TTI1|TOM1L1|SDE2|CDC20|CEP63|ATF5|CRLF3|RPA4|MDC1|MSH2|BARD1|USP47|ZNF655|TIPRL|BLM|CENATAC|NSUN2|RINT1|GPNMB|E2F1|CENPF|FEM1B|USP28|CUL4A|KNTC1|CRY1|GPR132|PCID2|FANCD2|PTEN|HUS1|BCL6|THOC1|TP53BP1|JADE1|HUS1B|WDR76|FAM107A|RAD17|CDC6,1.49481733657022
GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY,0.000175933313860233,0.00667005570941644,0.518848077743792,0.938148546787934,1.70480711642887,10,DDX60|OASL|DHX58|ANKRD17|USP15|PUM2,1.70480711642887
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,0.000174312210661584,0.00667005570941644,0.518848077743792,-0.594843743481114,-1.70469044730634,105,ATP5IF1|TIMM13|SAMM50|PMPCA|PARL|MTX1|PINK1|TOMM22|TOMM40|UBL5|NDUFA13|TOMM20|PDCD5|PITRM1|MTCH1|TOMM6|BAP1|GRPEL1|TOMM5|TOMM7|TIMM50|TIMM17B|DNLZ|UBE2J2|TSPO|MICALL2|CHCHD4|FIS1|SAE1|AIP|TOMM34|BCAP31|TIMM10|TIMM29|TIMM22|HSPD1|TIMM44|MTCH2|SIAH3|PMPCB|HTRA2|ROMO1|MFF|AIFM1|DNAJC19,1.70469044730634
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.000180190177105798,0.00678194043396751,0.518848077743792,-0.566061960572195,-1.65781481439209,130,ATP5IF1|TIMM13|SAMM50|PMPCA|OXA1L|PARL|MTX1|PINK1|BCS1L|TOMM22|TOMM40|UBL5|NDUFA13|TOMM20|PDCD5|PITRM1|MTCH1|TOMM6|MOAP1|BAP1|GRPEL1|TOMM5|TOMM7|TIMM50|TIMM17B|DDIT3|DNLZ|UBE2J2|TSPO|MICALL2|CHCHD4|FIS1|FKBP8|HK1|SAE1|AIP|TOMM34|BCAP31|TIMM10|TIMM29|TIMM22|AKT1|HSPD1|TIMM44|BAX|MTCH2|SIAH3|PMPCB|HTRA2|ROMO1|MFF|AIFM1|DNAJC19,1.65781481439209
