"Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"ENSG00000002330",103.265404439436,0.643104366825585,0.170127732044841,3.78012660896509,0.000156748630199328,0.0256963254440098,"BAD"
"ENSG00000005448",107.438962824948,0.597103969614379,0.14351739300336,4.16049899680381,3.17553011889313e-05,0.0120868773823299,"WDR54"
"ENSG00000043093",542.10724716704,-0.520498469272448,0.152983521690451,-3.40231721378224,0.000668170342670719,0.0405194308465309,"DCUN1D1"
"ENSG00000063176",112.727481259166,0.571622481887665,0.148147934046617,3.85845732892769,0.000114104984465451,0.022006600533376,"SPHK2"
"ENSG00000077463",120.344795948019,0.614076917442362,0.185434138055735,3.31156346873837,0.000927761919811567,0.0469074722070292,"SIRT6"
"ENSG00000079435",163.671293298684,0.571066982787897,0.158878028954043,3.59437353640058,0.000325173040263585,0.033298850405545,"LIPE"
"ENSG00000083838",167.222836112828,0.550252293226812,0.137156978208647,4.01184322090965,6.02465066899907e-05,0.014453283897628,"ZNF446"
"ENSG00000090554",86.514525913389,0.669204155010483,0.181099423144258,3.69523073785506,0.00021968718890511,0.0304344111277558,"FLT3LG"
"ENSG00000099817",345.74817242348,0.538294442096511,0.144827058764871,3.71680849343521,0.000201755253701988,0.0291833040501875,"POLR2E"
"ENSG00000100258",665.986823536039,0.512400390341002,0.110570365188333,4.63415662477226,3.58395578629129e-06,0.00503596987342302,"LMF2"
"ENSG00000103202",131.964537178778,0.878197362044715,0.221465995783322,3.96538240075431,7.3278373724425e-05,0.0158684060239615,"NME4"
"ENSG00000104635",126.157675879344,-0.527615825197931,0.128791586346125,-4.09666376637346,4.19147002735754e-05,0.0128835309965902,"SLC39A14"
"ENSG00000104957",411.44395637059,0.567133771799093,0.125924383955626,4.50376451314578,6.67601810693662e-06,0.00596957400907533,"YJU2B"
"ENSG00000109189",180.184707256374,-0.540536970059832,0.144576100661286,-3.73877126016981,0.000184921887162941,0.0284201825333544,"USP46"
"ENSG00000115268",4245.79696492009,0.723099455057961,0.15954506749595,4.53225829169751,5.83564325459395e-06,0.00596957400907533,"RPS15"
"ENSG00000117724",84.4182685463559,-0.87213071287285,0.257621554782614,-3.38531732567475,0.000710960131942584,0.0414030651161662,"CENPF"
"ENSG00000120913",369.272271001262,0.530043177584425,0.131543931569634,4.02940045397563,5.59192891890225e-05,0.0137505532115806,"PDLIM2"
"ENSG00000121680",324.752341774998,0.533857176044677,0.128955533552896,4.13985473392421,3.47525819107443e-05,0.0120868773823299,"PEX16"
"ENSG00000123096",268.701570781,-0.724470571975567,0.182286944226419,-3.97434152539033,7.05742340517458e-05,0.0157765492302948,"SSPN"
"ENSG00000123213",96.477396570132,-0.51698929335283,0.148491626949634,-3.48160569032074,0.000498417043650711,0.0361538879925155,"NLN"
"ENSG00000124721",135.008968015776,-1.07015678686406,0.287252042577228,-3.72549757092274,0.000194930329933176,0.0288930517308868,"DNAH8"
"ENSG00000130734",207.23043452312,0.520772406394486,0.149049420896003,3.49395793196571,0.000475916004826575,0.0361538879925155,"ATG4D"
"ENSG00000131067",116.522637547448,0.600933678844843,0.139469274630882,4.3087173173824,1.64204081783508e-05,0.00948412934228036,"GGT7"
"ENSG00000131069",82.6647791808503,0.605599972404402,0.168215829013208,3.60013665751307,0.000318049979455593,0.0332802084885661,"ACSS2"
"ENSG00000149743",270.854540200927,0.552866414168677,0.124384901334922,4.44480325373267,8.79723376934153e-06,0.00665612241194179,"TRPT1"
"ENSG00000152495",84.7132979102322,-1.09514474956454,0.263976374524146,-4.14864683075784,3.3444630662929e-05,0.0120868773823299,"CAMK4"
"ENSG00000154429",238.249595563777,-0.661840896798396,0.196909511380591,-3.36114234481633,0.000776208114584855,0.0434301359478838,"CCSAP"
"ENSG00000160813",176.833847186106,0.51664275710102,0.137657634168897,3.753099203108,0.000174661693677811,0.0277092325647572,"PPP1R35"
"ENSG00000161265",225.499171360946,0.570472520755274,0.171631888856504,3.32381426642823,0.000887953125727909,0.0462111478553424,"U2AF1L4"
"ENSG00000163870",170.142940087501,0.575307599033891,0.16509367176742,3.48473441092503,0.000492625749192397,0.0361538879925155,"TPRA1"
"ENSG00000164938",3766.95213409867,-0.735260529644608,0.16895167454607,-4.35189844445203,1.3496377819e-05,0.00885002481517891,"TP53INP1"
"ENSG00000168056",123.753733034314,0.581037131576748,0.166324879125201,3.49338676590514,0.000476935202323908,0.0361538879925155,"LTBP3"
"ENSG00000169733",231.091563490926,0.516204458778107,0.151930658072237,3.39763195478739,0.000679717983903782,0.0405194308465309,"RFNG"
"ENSG00000174405",341.932683986416,-0.540229705028637,0.130305839405741,-4.14585952166344,3.385413465164e-05,0.0120868773823299,"LIG4"
"ENSG00000176681",203.245964115991,-0.658183906991097,0.189397272288983,-3.47514987431728,0.000510568009164227,0.0361538879925155,"LRRC37A"
"ENSG00000176809",111.115666503809,-0.818256136965875,0.227106882562948,-3.60295613999754,0.000314618632054721,0.0332751490848413,"LRRC37A3"
"ENSG00000177570",147.917904951013,-1.16679454191878,0.320742809065122,-3.63778862360052,0.000274988958306474,0.0320178295676333,"SAMD12"
"ENSG00000178695",95.8046328066909,-0.944739401315335,0.244335694778517,-3.86656318133014,0.000110379877317123,0.0217139294658245,"KCTD12"
"ENSG00000179886",162.963249862912,0.57142723713735,0.161683185624555,3.53424034125764,0.000408949031237431,0.035914488136173,"TIGD5"
"ENSG00000182858",227.926041418208,0.522206937132678,0.113465919943217,4.60232409338428,4.1780239417412e-06,0.00513688043637081,"ALG12"
