"","IL33","IL34","IL5","IL6RALPHA","IL6","IL8","IL9","MCSF","MCP1","MCP3","MIF","MIG","MIP1ALPHA","MIP1BETA","MIP3A","MMP13","MMP1","MMP2","MMP3","MMP7"
"MEpurple",0.0392928782205481,0.146591336782517,-0.0233991335268116,0.00767330575644207,0.038885202699428,0.0243187612404064,0.0931836417252032,0.0355458479271838,0.0473667971882627,0.119166723220952,-0.00334625363814767,0.11426497926071,-0.0580742381335065,0.0668515469155097,-0.0803978322877431,0.0809511173918619,-0.0773676918751039,-0.060290259514902,0.0574632521309496,0.0861826258757999
"MEdarkgrey",-0.138174055244029,-0.0413462744771202,-0.199455252861712,-0.161024032828796,-0.0616914193330724,-0.10252535877628,0.0892876475408161,0.0613763447940094,-0.100791467342138,-0.0932270418224928,-0.139850324463275,-0.0912965642375972,-0.0499890974479066,-0.0560895154094738,-0.178450301590233,-0.133691074700169,-0.163274099930309,-0.198294375074371,-0.154677689721964,-0.140014155055538
"MEdarkturquoise",0.0374049321198611,0.169143850133673,-0.0762275102069497,0.0102695370274187,-0.00705906705327088,0.023193693994409,0.0565719703486342,0.00724796031487046,0.0561939835095833,0.10825993838378,-0.0171351263884458,0.127365055165851,0.0085376672165103,0.0555413154131878,-0.0599449930010513,0.055996261654521,-0.0721175353049066,-0.064098065379001,0.0677904831866122,0.0701230312793676
"MEsalmon",0.151448676264485,0.0638987878282766,0.18407703070414,0.194025016984321,-0.0175269998203008,0.144383629903006,0.170890046279554,0.0468804241642685,0.139446466265567,0.0855807508652162,0.028616238008987,0.125114381331928,0.295348982507547,0.134597525403907,0.226740926365863,0.207125302619929,0.176255256285192,0.232737709935995,0.109676347691702,0.109286410881859
"MEorange",-0.102303079330977,-0.0338287700267347,-0.0882588772608096,-0.160043234348649,-0.111104888705969,-0.0703599746919944,-0.169128843429077,-0.0639979474610902,-0.165466473003578,-0.21827996638414,-0.149139063010547,-0.228616522899647,-0.155005421054523,-0.129577167543183,-0.144410315189251,-0.197691149841178,-0.101426101652821,-0.0908680944841824,-0.228352963789456,-0.172191321124202
