"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"40","ENSG00000138755",28.504322819224,1.00186950637167,0.247497390479393,4.04800028166393,5.16570843076409e-05,0.0115402987904355,"CXCL9"
"41","ENSG00000139618",118.11385157771,0.657953214055806,0.147418597251409,4.46316290022571,8.07586082086557e-06,0.00559836618459781,"BRCA2"
"42","ENSG00000140464",645.410857436831,0.573605532865831,0.175698902943466,3.26470753804534,0.00109577154603049,0.0466656564893121,"PML"
"43","ENSG00000140511",49.7482543718531,1.1612556828704,0.328748638488426,3.53235130709532,0.00041188178436702,0.0325282335780486,"HAPLN3"
"44","ENSG00000141664",729.43712322169,0.621037611031496,0.159328202344679,3.89785111419252,9.70500508355318e-05,0.0153289941053894,"ZCCHC2"
"45","ENSG00000142089",1479.08968767136,1.20839531732763,0.342485928958748,3.52830646503196,0.000418227648123448,0.0326683326202591,"IFITM3"
"46","ENSG00000149131",96.9607298065909,1.62199033825376,0.394759607639079,4.10880522441069,3.97711319493872e-05,0.0109433649062121,"SERPING1"
"47","ENSG00000151692",46.2081625394253,0.571660743195031,0.176171512959395,3.24491022181771,0.00117487658307071,0.0486223714340718,"RNF144A"
"48","ENSG00000152315",53.5041595887876,-0.551722075854429,0.14130542917402,-3.90446481129168,9.44341306255069e-05,0.0153032348304555,"KCNK13"
"49","ENSG00000154451",2950.85538851314,1.12561362231345,0.311891300797156,3.6089933237526,0.000307387519470747,0.0279969450215765,"GBP5"
"50","ENSG00000160932",1701.95066391503,1.13472244090862,0.343410576073821,3.30427342652573,0.000952229110157151,0.0443355031214214,"LY6E"
"51","ENSG00000162614",112.355866558211,1.02972873574839,0.265163316429525,3.88337553479825,0.000103016275719019,0.0158695936842212,"NEXN"
"52","ENSG00000162654",1440.73039085558,0.908121679754735,0.225150914134136,4.03339104017012,5.49776787646008e-05,0.0115402987904355,"GBP4"
"53","ENSG00000163644",329.780785694043,0.632926764099088,0.16060750118992,3.94082940964659,8.12003589638871e-05,0.0146843199877012,"PPM1K"
"54","ENSG00000163840",2549.33635775626,0.632806370014484,0.139121010918935,4.54860387970597,5.40029845780219e-06,0.00518345570434275,"DTX3L"
"55","ENSG00000164509",69.3140225036481,0.623842035358022,0.183894375483113,3.39239323507916,0.000692849272712959,0.037264539762553,"IL31RA"
"56","ENSG00000165185",288.033023445218,0.763970636795402,0.166527070738784,4.58766633800804,4.48228263834093e-06,0.00466082689676818,"KIAA1958"
"57","ENSG00000165804",60.4783943122683,-0.612111655549882,0.151521627288466,-4.03976426668482,5.35049513107791e-05,0.0115402987904355,"ZNF219"
"58","ENSG00000165949",51.5128864645551,3.13751497534336,0.750172275789348,4.18239260047567,2.88457292889827e-05,0.00983251056034449,"IFI27"
"59","ENSG00000166278",253.349836603873,1.06284886073161,0.254641951699762,4.17389536027736,2.99435327210363e-05,0.00983251056034449,"C2"
"60","ENSG00000166750",1004.04461459872,0.578647142392874,0.175990174959912,3.28795140140454,0.00100919258827284,0.045100794583458,"SLFN5"
"61","ENSG00000168016",1017.02553148583,0.537040252781261,0.151612567025707,3.54218824545198,0.000396822177360129,0.031740686724998,"TRANK1"
"62","ENSG00000168062",88.6430069903019,0.906125227728759,0.252635253541517,3.58669352367266,0.000334897543830174,0.0285689919165247,"BATF2"
"63","ENSG00000169245",251.512547037346,1.36439329274902,0.360002717881823,3.7899527558481,0.000150675939882987,0.0186151918599991,"CXCL10"
"64","ENSG00000170955",33.0393689586123,-1.24009982693414,0.29018674395196,-4.27345443160367,1.92467633122946e-05,0.00958733280285328,"CAVIN3"
"65","ENSG00000172159",219.132708095954,0.541098399906027,0.161378374508879,3.35297961423113,0.000799465947416028,0.0405517727311268,"FRMD3"
"66","ENSG00000173193",8303.40115016517,0.783288157406515,0.178881446058016,4.37881163568228,1.19328213407043e-05,0.00709036879472896,"PARP14"
"67","ENSG00000173706",279.869080505702,0.786380369583676,0.218209819900939,3.60378084698786,0.000313621522970922,0.0280238231363116,"HEG1"
"68","ENSG00000173821",20862.6730788323,0.656645783113957,0.141446758031608,4.642353011493,3.44463680131197e-06,0.00466082689676818,"RNF213"
"69","ENSG00000177409",3056.84947499979,1.03261885551899,0.229667436389321,4.4961483079758,6.91954810198836e-06,0.00539638257603818,"SAMD9L"
"70","ENSG00000178922",36.1710722991057,-0.575101503617578,0.178057750508331,-3.22985942468519,0.00123851097745441,0.0491429335274263,"HYI"
"71","ENSG00000179639",190.804822031799,-1.32149759868381,0.403590405081991,-3.27435335935536,0.00105904089405826,0.0458844176252048,"FCER1A"
"72","ENSG00000181381",3052.28993139474,0.512267945725087,0.152511675063912,3.35887692211377,0.000782599142530718,0.0401485510829972,"DDX60L"
"73","ENSG00000182580",50.9050495339725,-0.713959073599688,0.203849292543269,-3.50238681082566,0.000461109657088515,0.0339430942485305,"EPHB3"
"74","ENSG00000183486",3259.08895932781,0.741763601102473,0.219939018825997,3.37258757023607,0.000744654026148652,0.0388777947208489,"MX2"
"75","ENSG00000184979",138.908578163042,1.68155178834288,0.488366127418161,3.44321953128223,0.000574832488022798,0.0360440190228567,"USP18"
"76","ENSG00000185745",1319.09246769791,1.42370943073249,0.436707709357753,3.26009685706322,0.00111374173080714,0.0471093875152932,"IFIT1"
"77","ENSG00000185885",468.954538242047,1.45265430596418,0.393226683512363,3.69419056964506,0.000220588327265199,0.0241850737734832,"IFITM1"
"78","ENSG00000186395",70.0335939840261,-0.621906734164235,0.101727059006331,-6.11348386790118,9.74792292993865e-10,1.21634582319774e-05,"KRT10"
"79","ENSG00000188157",196.657617578431,1.03817210864075,0.252981656847656,4.10374460179114,4.06516221713693e-05,0.0109433649062121,"AGRN"
"80","ENSG00000196141",170.382132821822,0.94917294384171,0.263484633732593,3.60238443660063,0.00031531158895646,0.0280238231363116,"SPATS2L"
"81","ENSG00000196684",846.868393449167,0.556600673645255,0.168254884964008,3.30808031971445,0.000939378637602589,0.0442291228918603,"HSH2D"
"82","ENSG00000197121",84.7704259442848,0.896765472436723,0.210254155683529,4.26514981129085,1.99768114180306e-05,0.00958733280285328,"PGAP1"
"83","ENSG00000197381",93.7980017413361,0.535420242704651,0.159593579477837,3.35489838912352,0.000793941412915404,0.0404359222463609,"ADARB1"
"84","ENSG00000198087",414.271895790176,0.605436731222274,0.159225703886361,3.80238062351022,0.000143312326176151,0.0186151918599991,"CD2AP"
"85","ENSG00000198483",16.6895594299317,-0.826501997483804,0.217895912382691,-3.79310464545208,0.000148775421530024,0.0186151918599991,"ANKRD35"
"86","ENSG00000203875",1087.62063553028,-0.555914288259848,0.171990318419475,-3.23224175272474,0.00122823097619333,0.049137405613312,"SNHG5"
"87","ENSG00000205413",2518.91293510035,0.763811324243751,0.186221375767222,4.10163076659106,4.10248551991279e-05,0.0109433649062121,"SAMD9"
"88","ENSG00000221963",4154.80331110795,0.667775953469481,0.151040792959743,4.42116292151261,9.81711166544069e-06,0.00644725891375626,"APOL6"
"89","ENSG00000223960",90.1172892566456,0.600646782785138,0.144592514530117,4.15406554576538,3.26619547788563e-05,0.0101752180978939,"CHROMR"
"90","ENSG00000225492",28.9705668074431,1.92277550328193,0.46037367002969,4.17655402220966,2.95958478950005e-05,0.00983251056034449,"GBP1P1"
"91","ENSG00000226085",16.3382998526041,-0.907315290210217,0.269370204675841,-3.36828377623307,0.000756377000873413,0.0391621253813214,"UQCRFS1P1"
"92","ENSG00000229023",28.8079486180829,0.907143745061939,0.264782109900769,3.4260008933455,0.000612538367537272,0.0363244093471182,"RAB1AP1"
"93","ENSG00000231528",198.900262104719,0.966230372388864,0.207506925862989,4.65637649620831,3.21823184706563e-06,0.00466082689676818,"FAM225A"
"94","ENSG00000237094",180.415042199894,0.738112575982751,0.214827759206481,3.43583426419915,0.000590732231568413,0.0361331214976012,""
"95","ENSG00000237651",55.5768756444139,-0.79594541537394,0.205580355969059,-3.87169976247018,0.000108079029154524,0.016248314768556,"C2orf74"
"96","ENSG00000238103",61.1578430673693,-1.38759581099292,0.387204087501944,-3.58362903642115,0.000338853246004621,0.0285689919165247,"RPL9P7"
"97","ENSG00000243199",44.8303265891272,-0.514457830304842,0.155063913985251,-3.31771472216143,0.000907571274890105,0.0435829936580341,"RPL6P10"
