Gene.stable.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene.name
ENSG00000004468,183.50825666439,0.718500497195398,0.183997922703246,3.90493809190554,9.42495094874612e-05,0.0153032348304555,CD38
ENSG00000010030,72.5123688654832,1.13950450963336,0.351427625423044,3.24250123552933,0.00118485434523697,0.0486223714340718,ETV7
ENSG00000020577,338.809718227261,0.783028831681276,0.214851948517169,3.64450421364786,0.00026790774661662,0.0264645628422167,SAMD4A
ENSG00000023445,919.40328453388,0.573796452668974,0.142487282028183,4.0270011786419,5.64927494813172e-05,0.0115560086561947,BIRC3
ENSG00000055332,1593.36456232279,0.94487386826088,0.21006235606937,4.49806374612331,6.85751381618944e-06,0.00539638257603818,EIF2AK2
ENSG00000059378,1223.39529780177,0.555354755316662,0.154224927165258,3.60094029885051,0.000317068384598781,0.0280238231363116,PARP12
ENSG00000078114,20.7430366110012,4.11678437736719,0.974725557300527,4.22353178957214,2.40503428838064e-05,0.00973617913462842,NEBL
ENSG00000079263,200.033807704379,0.512271863047427,0.155891031309463,3.28608938400379,0.00101588767769561,0.045100794583458,SP140
ENSG00000088827,1355.39166274496,2.15792780254933,0.483071990985636,4.46709360678603,7.92894416890619e-06,0.00559836618459781,SIGLEC1
ENSG00000095585,21.5449365374452,0.75854654209543,0.218646526101223,3.46928238752012,0.00052185063216869,0.0358756700330578,BLNK
ENSG00000106785,592.479213554753,0.622084763659493,0.135165289227312,4.60240027018556,4.17649564774776e-06,0.00466082689676818,TRIM14
ENSG00000107201,1292.07196145621,0.701686797980939,0.18587455484259,3.77505570127752,0.000159971913534245,0.0195608237953024,RIGI
ENSG00000108679,450.696788410983,1.592079401066,0.377711233300099,4.21507029895788,2.49700396671892e-05,0.00973617913462842,LGALS3BP
ENSG00000108691,39.103505392094,1.74359987741437,0.51330713305274,3.39679650864159,0.000681796475786461,0.0368288156920496,CCL2
ENSG00000111331,2727.12794296843,1.32231835932688,0.315226814221499,4.19481560473383,2.73093660612273e-05,0.00973617913462842,OAS3
ENSG00000111335,2614.49746731423,0.964389252826609,0.263318911821329,3.66243824325455,0.000249825992151029,0.0257630473558723,OAS2
ENSG00000111912,524.27538231649,0.772995748587516,0.219212663100409,3.52623674953234,0.000421509981716758,0.0326683326202591,NCOA7
ENSG00000115155,59.9302112297708,3.13157334199956,0.673058572776868,4.65275010030625,3.27537102846527e-06,0.00466082689676818,OTOF
ENSG00000115267,1105.99678681459,0.679863239161272,0.168607759113516,4.03221798768792,5.52528994497251e-05,0.0115402987904355,IFIH1
ENSG00000115415,8049.08965346766,0.653478059063304,0.184090547112206,3.54976433779078,0.0003855761468872,0.0310401236184418,STAT1
ENSG00000119917,2147.02037812315,1.46786069030845,0.405878489655655,3.61650279016702,0.00029861010051438,0.0275888162706631,IFIT3
ENSG00000119922,2386.38761007231,1.28196573046205,0.368131028374274,3.48236261453813,0.000497010176668964,0.034992817200729,IFIT2
ENSG00000124256,247.157471877609,0.901668815976055,0.235864424297474,3.82282668809291,0.000131930512505384,0.0184969543263166,ZBP1
ENSG00000132274,6729.89020046573,0.546116186659025,0.149746875321712,3.64692876219129,0.000265393462993831,0.0264645628422167,TRIM22
ENSG00000132530,3102.77689181029,0.930517812979206,0.24528535862175,3.79361335795888,0.00014847080282406,0.0186151918599991,XAF1
ENSG00000133106,1785.2066274665,1.14706627285361,0.333358832351223,3.44093559712578,0.000579706496859899,0.0361179314359059,EPSTI1
ENSG00000134321,891.215753534201,1.57880834757742,0.436496754113067,3.61699905600777,0.000298038390335398,0.0275888162706631,RSAD2
ENSG00000134326,1010.85359287138,1.1614270813563,0.348589449461576,3.33179068715424,0.000862891301262816,0.0422241476751271,CMPK2
ENSG00000136231,50.6454392677275,0.785836687278496,0.226974293712944,3.46222770175176,0.000535723705484458,0.0358756700330578,IGF2BP3
ENSG00000137198,42.0444878434611,1.24788488842217,0.387133717250544,3.22339499975552,0.00126680732647662,0.0493975681867978,GMPR
ENSG00000137628,1361.21508115324,0.909613234324237,0.247355208854629,3.677356294764,0.000235663762383503,0.0251334395471911,DDX60
ENSG00000137959,3812.1939644945,1.87506968338743,0.472185268921898,3.97104655058094,7.15575942253301e-05,0.0133268009066219,IFI44L
ENSG00000137965,2183.86545236626,1.18428326690442,0.349891792902632,3.3847129053238,0.00071252737026733,0.0379953697700673,IFI44
ENSG00000138496,2678.49069315294,0.781586776310433,0.196690469156976,3.97368911498533,7.07679202133737e-05,0.0133268009066219,PARP9
ENSG00000138642,225.111339514595,0.841576105840341,0.226066995628472,3.72268452323497,0.000197115753338518,0.0223600942741639,HERC6
ENSG00000138646,744.791811284921,1.18934359789316,0.355193205570414,3.34844129685183,0.000812674951792461,0.041054890884479,HERC5
ENSG00000138755,28.504322819224,1.00186950637167,0.247497390479393,4.04800028166393,5.16570843076409e-05,0.0115402987904355,CXCL9
ENSG00000139618,118.11385157771,0.657953214055806,0.147418597251409,4.46316290022571,8.07586082086557e-06,0.00559836618459781,BRCA2
ENSG00000140464,645.410857436831,0.573605532865831,0.175698902943466,3.26470753804534,0.00109577154603049,0.0466656564893121,PML
ENSG00000140511,49.7482543718531,1.1612556828704,0.328748638488426,3.53235130709532,0.00041188178436702,0.0325282335780486,HAPLN3
ENSG00000141664,729.43712322169,0.621037611031496,0.159328202344679,3.89785111419252,9.70500508355318e-05,0.0153289941053894,ZCCHC2
ENSG00000142089,1479.08968767136,1.20839531732763,0.342485928958748,3.52830646503196,0.000418227648123448,0.0326683326202591,IFITM3
ENSG00000149131,96.9607298065909,1.62199033825376,0.394759607639079,4.10880522441069,3.97711319493872e-05,0.0109433649062121,SERPING1
ENSG00000151692,46.2081625394253,0.571660743195031,0.176171512959395,3.24491022181771,0.00117487658307071,0.0486223714340718,RNF144A
ENSG00000154451,2950.85538851314,1.12561362231345,0.311891300797156,3.6089933237526,0.000307387519470747,0.0279969450215765,GBP5
ENSG00000160932,1701.95066391503,1.13472244090862,0.343410576073821,3.30427342652573,0.000952229110157151,0.0443355031214214,LY6E
ENSG00000162614,112.355866558211,1.02972873574839,0.265163316429525,3.88337553479825,0.000103016275719019,0.0158695936842212,NEXN
ENSG00000162654,1440.73039085558,0.908121679754735,0.225150914134136,4.03339104017012,5.49776787646008e-05,0.0115402987904355,GBP4
ENSG00000163644,329.780785694043,0.632926764099088,0.16060750118992,3.94082940964659,8.12003589638871e-05,0.0146843199877012,PPM1K
ENSG00000163840,2549.33635775626,0.632806370014484,0.139121010918935,4.54860387970597,5.40029845780219e-06,0.00518345570434275,DTX3L
ENSG00000164509,69.3140225036481,0.623842035358022,0.183894375483113,3.39239323507916,0.000692849272712959,0.037264539762553,IL31RA
ENSG00000165185,288.033023445218,0.763970636795402,0.166527070738784,4.58766633800804,4.48228263834093e-06,0.00466082689676818,KIAA1958
ENSG00000165949,51.5128864645551,3.13751497534336,0.750172275789348,4.18239260047567,2.88457292889827e-05,0.00983251056034449,IFI27
ENSG00000166278,253.349836603873,1.06284886073161,0.254641951699762,4.17389536027736,2.99435327210363e-05,0.00983251056034449,C2
ENSG00000166750,1004.04461459872,0.578647142392874,0.175990174959912,3.28795140140454,0.00100919258827284,0.045100794583458,SLFN5
ENSG00000168016,1017.02553148583,0.537040252781261,0.151612567025707,3.54218824545198,0.000396822177360129,0.031740686724998,TRANK1
ENSG00000168062,88.6430069903019,0.906125227728759,0.252635253541517,3.58669352367266,0.000334897543830174,0.0285689919165247,BATF2
ENSG00000169245,251.512547037346,1.36439329274902,0.360002717881823,3.7899527558481,0.000150675939882987,0.0186151918599991,CXCL10
ENSG00000172159,219.132708095954,0.541098399906027,0.161378374508879,3.35297961423113,0.000799465947416028,0.0405517727311268,FRMD3
ENSG00000173193,8303.40115016517,0.783288157406515,0.178881446058016,4.37881163568228,1.19328213407043e-05,0.00709036879472896,PARP14
ENSG00000173706,279.869080505702,0.786380369583676,0.218209819900939,3.60378084698786,0.000313621522970922,0.0280238231363116,HEG1
ENSG00000173821,20862.6730788323,0.656645783113957,0.141446758031608,4.642353011493,3.44463680131197e-06,0.00466082689676818,RNF213
ENSG00000177409,3056.84947499979,1.03261885551899,0.229667436389321,4.4961483079758,6.91954810198836e-06,0.00539638257603818,SAMD9L
ENSG00000181381,3052.28993139474,0.512267945725087,0.152511675063912,3.35887692211377,0.000782599142530718,0.0401485510829972,DDX60L
ENSG00000183486,3259.08895932781,0.741763601102473,0.219939018825997,3.37258757023607,0.000744654026148652,0.0388777947208489,MX2
ENSG00000184979,138.908578163042,1.68155178834288,0.488366127418161,3.44321953128223,0.000574832488022798,0.0360440190228567,USP18
ENSG00000185745,1319.09246769791,1.42370943073249,0.436707709357753,3.26009685706322,0.00111374173080714,0.0471093875152932,IFIT1
ENSG00000185885,468.954538242047,1.45265430596418,0.393226683512363,3.69419056964506,0.000220588327265199,0.0241850737734832,IFITM1
ENSG00000188157,196.657617578431,1.03817210864075,0.252981656847656,4.10374460179114,4.06516221713693e-05,0.0109433649062121,AGRN
ENSG00000196141,170.382132821822,0.94917294384171,0.263484633732593,3.60238443660063,0.00031531158895646,0.0280238231363116,SPATS2L
ENSG00000196684,846.868393449167,0.556600673645255,0.168254884964008,3.30808031971445,0.000939378637602589,0.0442291228918603,HSH2D
ENSG00000197121,84.7704259442848,0.896765472436723,0.210254155683529,4.26514981129085,1.99768114180306e-05,0.00958733280285328,PGAP1
ENSG00000197381,93.7980017413361,0.535420242704651,0.159593579477837,3.35489838912352,0.000793941412915404,0.0404359222463609,ADARB1
ENSG00000198087,414.271895790176,0.605436731222274,0.159225703886361,3.80238062351022,0.000143312326176151,0.0186151918599991,CD2AP
