pathway,pval,padj,log2err,ES,NES,size,leadingEdge,absNES
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,3.18968810401264e-09,2.44949283516971e-07,0.774939030136436,0.729179633853088,2.06944046220491,95,HAVCR2|CX3CR1|SH2D1A|HLA-DRB1|KLRD1|SLAMF6|LAG3|HLA-DRA|STX7|TAP2|SERPINB9|FCGR2B|RASGRP1|MICB|LGALS9|IL12A|MR1|PTPRC|ITGAM|HLA-C|PPP3CB|ICAM1|CD160|KLRC4|SPI1|STAP1|NCR1|LILRB1|CD1D|KLRK1|CXCL6|AP1G1|B2M|KLRC3|NCKAP1L|TYROBP|P2RX7|FADD|CD226|IL21|CYRIB|HLA-B,2.06944046220491
GOBP_PHAGOCYTOSIS,6.0466225418611e-09,4.57615404544908e-07,0.761460801445585,0.599507849993564,1.8783616956304,228,PLSCR1|LYST|IFNG|SYT11|RAB27A|IL15|SIRPA|ITGB1|ARHGAP25|PLCG2|ITGAV|PTPRJ|RAB31|FCGR2B|FGR|SIRPB1|ARL8B|HCK|PTPRC|LDLR|ITGAM|TICAM2|RAB11FIP2|VAV3|SPG11|PIP4P2|AXL|LYN|LYAR|MSR1|CORO1C|IRF8|TNF|ITGA2|NOD2|CLEC7A|MESD|CD302|MEGF10|IL2RB|ICAM5|CD300LF|ITGAL|CD300A|STAP1|CD14|SPON2|YES1|FPR2|P2RY6|TLR4|PIKFYVE|NCKAP1L|PIK3CA|TYROBP|CD36|FYN|NCF4|FCN1|P2RX7|COLEC12|PTX3|CD93|CDC42SE2|VAMP7|RAB14|IL15RA|ATG3|LEPR|CLCN3|FCER1G|APPL1|BLTP1|XKR9|CALR|ATG5|C2|LIMK1|MYO7A|TLR2|FCGR1A|TREX1|RAB5A,1.8783616956304
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,6.16111303050838e-09,4.58357592531766e-07,0.761460801445585,0.546543317098622,1.77542495973652,333,PLSCR1|GBP1|OAS1|FCGR1BP|CD3G|WDFY1|FCRL3|C3AR1|SH2D1A|THEMIS|HLA-DRB1|KLRD1|PLCG2|PTPRJ|BCL10|CBLB|NMI|DENND1B|MNDA|FCGR2B|FGR|MEF2C|MICB|NFATC2|LGALS9|SOS1|HCK|RC3H2|PTPN22|CD8A|MAPK1|BTN2A3P|PTPRC|LAX1|RAB29|PIK3AP1|TICAM2|PLEKHA1|RAB11FIP2|VAV3|FYB1|LYN|TRGC2|ELF1|CD38|EZR|NOD2|CLEC7A|CD160|PSEN1|MAP3K7|CHUK|TIRAP|TLR1|RC3H1|HLA-DPB1|MAPK9|TRAF6|LILRB4|TLR6|IFI35|KLRC4|TNIP3|CD300A|CD200R1|STAP1|CD14|YES1|BTLA|LILRB1|FPR2|KLRK1|LTF|LPXN|GATA3|FPR1|TLR4|KLRC3|NCKAP1L|PIK3CA|TRAT1|TYROBP|CMKLR1|FYN|PAK3|FCN1|BCAR1|FCGR3A|PAK2|BTN3A1|MAP3K1|BTN1A1|IRAK2|CD226|LAT2|TRGC1|LILRA2|FCER1G|UBE2N|APPL1|RFTN1|LILRB2|TLR5|TNFRSF21|CD8B|THY1|FCER1A|IRAK4|LIMK1|TLR2|FCGR1A|PHPT1|CLEC12B|IGHG3|PTPN2|CEACAM1|BRAF|NFAM1,1.77542495973652
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,6.31975232904771e-09,4.58357592531766e-07,0.761460801445585,0.634344866626817,1.94092188907654,164,KIF11|CENPA|DLGAP5|KIF4A|CDK1|CEP97|TPX2|NUSAP1|BIRC5|STIL|CDCA8|KIFC1|KIF23|CHMP2B|UBXN2B|RACGAP1|SAPCD2|MZT1|ITGB1|AURKB|CENPE|VPS4B|MYBL2|GPSM2|TTK|SPAST|PDCD6IP|CCNB1|ESPL1|CHMP5|ABRAXAS2|RHOA|CCSAP|TACC1|NUF2|PRC1|INTS13|NDC80|HSPA1A|PLK1|BORA|NEK2|MECP2|CENPH|MAD2L1|SASS6|CDC20|AURKA|PSRC1|CLTC|KIF2A|FAM110A|DCTN6,1.94092188907654
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,6.30995300334985e-09,4.58357592531766e-07,0.761460801445585,0.758874713098183,2.05384453663301,70,STAT1|CGAS|OAS1|IFIH1|OAS2|RIGI|XIAP|OAS3|TBK1|TLR3|RNF135|PLCG2|G3BP1|PTPN22|TANK|TICAM2|RIOK3|ISG15|IRF7|CHUK|TRAF6|TLR8|CD14|PTPN11|TLR4|POLR3G|TRAF3|DHX36|IRF1,2.05384453663301
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,6.90806088939305e-09,4.94162931019322e-07,0.761460801445585,0.75224169026176,2.07056925542249,76,IFNG|SH2D1A|HLA-DRB1|KLRD1|SLAMF6|LAG3|HLA-DRA|STX7|TAP2|RASGRP1|MICB|IL12A|MR1|PTPRC|ITGAM|HLA-C|PRF1|CLEC7A|CD160|KLRC4|SPI1|STAP1|CD1D|KLRK1|AP1G1|B2M|KLRC3|TYROBP|P2RX7|FADD|CD226|IL21|CYRIB|HLA-B,2.07056925542249
GOBP_GOLGI_VESICLE_TRANSPORT,8.38415391839756e-09,5.91649348133406e-07,0.747739663149885,0.555630549702728,1.78526453160813,296,STX6|TMED5|PGAP1|SCAMP1|RAB8B|OPTN|GOLT1B|EXOC5|WIPI1|LYPLA1|BCAP29|EPS15|RAB10|VTI1B|SLC10A7|ATP9A|TMED7|ATL3|RP2|CTAGE15|LRRK2|LMAN1|YIPF6|RAB31|SEC23IP|SPAST|NAPG|RAB29|ATP2C1|RAB2A|YIPF5|IER3IP1|ACSL3|YIPF4|MIA2|TMED10|MYO5A|SAR1B|ERGIC2|RAB12|KDELR2|SPIRE1|PPP6C|SEC24A|GOPC|SAR1A|RAB6C|PRKCI|RAB33B|INSIG1|SEC24D|EXOC6|SEC23A|GOLGA7|RAB6A|GOLPH3L|COPB2|TRAPPC13|SEC16B|BET1|AP1G1|TFG|NSF|CUL3|ARF4|SEC22C|AP3S1|EXOC1|VPS13A|ANKFY1|RAB8A|EXOC2|SORT1|BICD2|TAPBP|TRAPPC10|RAB1B|VAMP7|KDELR3|PDCD6|GOLGA5|RAB14|OSBPL5|SURF4|GABARAPL2|GOLPH3|CIDEB|SEC23B|MACF1|TRAPPC1|VAPB|CNIH4|MIA3|EXOC8|TRAPPC2|VPS54|SORCS1|PITPNB|ASB15|RAB1A|MAPK15|KLHL12|MON2|USO1|COPB1|KIF1C|RAB34|TMED2|TRIP11|BLTP3B|HYOU1|RABEP1|STX17|ARF3|BLZF1|SNX3|CRYZL2P-SEC16B|AP1AR|RAB26|COPG1|CEP19,1.78526453160813
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,8.98401099224131e-09,6.25526738686455e-07,0.747739663149885,0.602639620793138,1.88514067451882,214,TIGIT|HAVCR2|CD274|SYT11|CASP3|CBFB|TBX21|CD84|HLA-DRB1|BMP4|TWSG1|LAG3|CBLB|PRKAR1A|MNDA|ASCL2|SOX11|TNFRSF13B|FCGR2B|FGR|CST7|THBD|LGALS9|FGL2|RC3H2|PTPN22|PTPRC|LDLR|LAX1|AXL|SMAD7|LYN|ADGRF5|ID2|CD74|SDC4|PDCD1LG2|RC3H1|LRFN5|CD300LF|SPN|HLX|LILRB4|IL31RA|SPI1|CD300A|GLMN|CTSG|PAG1|LILRB1|RAG2|PDGFB|DLG5|NCKAP1L|TYROBP|ADAMTS18|RUNX1|IRF1|GCLC|CD86|INHBA|MARCHF7|IL20RB|IL10|LILRB2|TNFRSF21|PARP3|SOCS6|RUNX3|SH2B3|PTPN2|CEACAM1|SAMSN1|CD200|ZC3H8|CNR1|TNFAIP8L2|HMGB1|CRTAM|GRN,1.88514067451882
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,1.35514477299291e-08,9.20535456530647e-07,0.747739663149885,0.555782881015463,1.77650943221534,290,STAT1|OPTN|GOLT1B|XIAP|TMEM9B|HMOX1|TBK1|CX3CR1|TRIM59|TLR3|SIRPA|FASLG|CASP1|BIRC3|TRIM22|HLA-DRB1|TRIM25|IFIT5|NDFIP2|PLCG2|BCL10|AZI2|ZDHHC13|ZNF675|RIPK1|TRIM13|F2R|TIFA|LGALS9|ECT2|TANK|TRIM38|TICAM2|MIER1|BIRC2|ATP2C1|LPAR1|CFLAR|RHOA|RORA|TBKBP1|REL|PPM1A|TNF|PPM1B|SLC20A1|ROR1|NOD2|CLEC7A|CASP8|MAP3K7|RIOK3|TAB3|CD74|CHUK|TIRAP|C18orf32|TRAF6|TNFRSF19|LILRB4|TLR6|ROCK1|TRAF5|TNIP3|TLR8|ZFAND6|UBE2V1|TNFSF10|APOL3|TFRC|BST2|TRIM21|DDX21|LTF|TLR4|WLS|TFG|PARP1|TRAF3|ROCK2|CD36|FYN|CARD8|HACD3|UBD|ZDHHC17|DHX36|FADD|IRAK2|LGALS1|TRIM58|MTDH|CARD16|UFL1|TRIM6,1.77650943221534
GOBP_LEUKOCYTE_PROLIFERATION,1.35735791177441e-08,9.20535456530647e-07,0.747739663149885,0.536043438516374,1.74254023115655,341,IL7|HAVCR2|CD274|IL15|JAK2|CASP3|TBK1|HLA-DPA1|FCRL3|NF1|IKZF3|AHR|PIK3CG|HLA-DRB1|BMP4|TWSG1|TNFSF13B|TACR1|CBLB|PRKAR1A|AZI2|CSF2RB|MNDA|BMI1|PURA|SOX11|TNFRSF13B|FCGR2B|HELLS|MEF2C|RASGRP1|NFATC2|LGALS9|CSF1R|SOS1|CLC|RC3H2|PTPN22|IL12A|MAPK1|PTPRC|SASH3|DOCK8|PPP3CA|VAV3|LYN|PPP3CB|CD38|GAPT|CD74|SH2D2A|SDC4|PDCD1LG2|TIRAP|NCK1|RC3H1|HLA-DPB1|SPN|TRAF6|LILRB4|CLECL1P|MSN|TNFSF14|PNP|CD300A|TFRC|GLMN|HLA-DMB|BST2|LILRB1|RAG2|CD1D|DLG5|TLR4|NCKAP1L|TYROBP|FYN|BCL2L1|FCGR3A|P2RX7|IFNA16|CSF2RA|BTN3A1|IRF1|CD86|FADD|IL21|FKBP1B|MARCHF7|IL20RB|IFNA5|IL10|LILRB2|HES1|TNFRSF21|PRLR|BST1|ATAD5|ACE,1.74254023115655
