"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"1","ENSG00000000460",32.542124407458,0.559543073226352,0.15813203036631,3.53845499820738,0.000402475878847118,0.0115619383044139,"FIRRM"
"2","ENSG00000001561",29.4204046452413,0.851738237735571,0.236828280257295,3.59643804705344,0.000322604371260241,0.00981499033703387,"ENPP4"
"3","ENSG00000002549",748.610368492997,1.13534784123199,0.377969668800599,3.00380674680791,0.00266624623312925,0.0389094200287995,"LAP3"
"4","ENSG00000003400",171.546693801275,0.628777837766257,0.145776542513502,4.31329915585026,1.60836251437783e-05,0.00125739483713324,"CASP10"
"5","ENSG00000004468",49.0075856709806,0.514955923001709,0.16811643960771,3.06309082088182,0.00219063563698375,0.0343995796940992,"CD38"
"6","ENSG00000005022",133.712279189606,-0.57543242495753,0.113125088460219,-5.08669149160386,3.64363811629933e-07,9.49514742449908e-05,"SLC25A5"
"7","ENSG00000005206",116.20130502448,-0.556615019057645,0.17391220846187,-3.20055172653208,0.00137164746747693,0.0256627034727094,"SPPL2B"
"8","ENSG00000006062",185.865382616079,-0.535070177826639,0.155958397456765,-3.43085198714593,0.000601688805125076,0.0153150790048697,"MAP3K14"
"9","ENSG00000007520",98.1791590754766,-0.529073897825779,0.1597341000819,-3.31221634926112,0.000925599353582383,0.0200211164524885,"TSR3"
"10","ENSG00000007541",85.2159116377183,-0.609249008868171,0.188614430097656,-3.23012936259824,0.00123734218775855,0.0236760668619183,"PIGQ"
"11","ENSG00000008382",28.9202502938331,-0.606775302846277,0.207820617974135,-2.91970695093301,0.00350360678349403,0.0463986313244265,"MPND"
"12","ENSG00000008869",248.713325391357,0.648198744079006,0.156675095852686,4.13721619604737,3.51544849707519e-05,0.0021494179196307,"HEATR5B"
"13","ENSG00000010030",147.543538365532,1.56253106647208,0.283807718546279,5.50559750268837,3.6791825988149e-08,2.01343267720145e-05,"ETV7"
"14","ENSG00000010361",121.204077816454,-0.623104597665216,0.172640934805071,-3.60925175925839,0.000307081475933998,0.00949436936185766,"FUZ"
"15","ENSG00000013374",1195.75004614412,0.665383159927699,0.17314384211965,3.84295018397414,0.000121564150707278,0.00521772403722022,"NUB1"
"16","ENSG00000023171",122.413610357476,1.28471891735878,0.224164044411867,5.7311551490314,9.97489744670577e-09,1.07930202479159e-05,"GRAMD1B"
"17","ENSG00000023734",131.125225795848,-0.690414985620136,0.153780280910278,-4.48961974534923,7.13504287195703e-06,0.000703540939041169,"STRAP"
"18","ENSG00000025770",145.555045741764,-0.585326452789919,0.155132970718594,-3.77306287682507,0.000161255627374305,0.00637554154697883,"NCAPH2"
"19","ENSG00000026950",2514.86196468941,0.659674822533705,0.15156659764386,4.3523760036084,1.34670040246459e-05,0.00111663908371022,"BTN3A1"
"20","ENSG00000038210",79.5362162252946,0.911764948343978,0.179854750132933,5.06945158618318,3.98963602647511e-07,9.70368140217113e-05,"PI4K2B"
"21","ENSG00000044574",909.650520041811,-0.53456453137264,0.140866871212784,-3.79482078909217,0.000147750138476882,0.00603404949861745,"HSPA5"
"22","ENSG00000047365",566.337775474086,0.578204478453239,0.16056823956473,3.60098908738516,0.000317008884027932,0.00971894183665468,"ARAP2"
"23","ENSG00000049089",113.064095939055,0.629444688493172,0.209787637617412,3.00038980200104,0.00269634299600141,0.0392439815043024,"COL9A2"
"24","ENSG00000053371",13.0379612093533,-0.850732531167067,0.258496592272869,-3.29107832210428,0.000998041215233895,0.0207278199254933,"AKR7A2"
"25","ENSG00000055332",2006.15723579503,1.33189086771395,0.252910256711329,5.26625881066646,1.39231961484523e-07,4.9157865111229e-05,"EIF2AK2"
"26","ENSG00000057657",345.683859314896,0.763530741998437,0.194063267552675,3.93444236834355,8.33900742418615e-05,0.00407362197775828,"PRDM1"
"27","ENSG00000059378",862.471277407742,1.47847672065554,0.278603748449507,5.30673664257427,1.11605242592799e-07,4.37850368418062e-05,"PARP12"
"28","ENSG00000059758",720.759007032545,0.511640644509656,0.124921387747026,4.09570093430087,4.20892986997297e-05,0.0024118710694688,"CDK17"
"29","ENSG00000060138",159.661338371601,-0.597451252361703,0.176384087701,-3.38721740803785,0.000706054129738146,0.0166281666217062,"YBX3"
"30","ENSG00000063854",80.6654639048295,-0.65546711564548,0.169571241750331,-3.86543796506816,0.000110890032507916,0.00495384247264956,"HAGH"
"31","ENSG00000067066",2885.75015222571,0.786046240090762,0.166937234581436,4.70863340980594,2.4938311975631e-06,0.000316325797323804,"SP100"
"32","ENSG00000068001",116.595859144741,-0.5595210578872,0.14404224916987,-3.88442322382341,0.000102573098618619,0.00465835088954683,"HYAL2"
"33","ENSG00000068079",464.167798486719,0.955842903265136,0.265841824250393,3.59553244099333,0.000323728781331131,0.00981499033703387,"IFI35"
"34","ENSG00000068784",382.448735879076,0.652248059268469,0.18557305004245,3.51477792232907,0.000440121872734678,0.0123200355424068,"SRBD1"
"35","ENSG00000070190",1765.29771580909,0.537007571721546,0.169848073008303,3.16169363720301,0.00156854492706988,0.0280060754107338,"DAPP1"
"36","ENSG00000070423",87.3517368361849,-0.533421206402673,0.164454754664051,-3.24357424321571,0.00118040043185911,0.022930204517802,"RNF126"
"37","ENSG00000071575",56.1199584854585,1.72178140572378,0.350913210773795,4.90657334309843,9.26813412071909e-07,0.000171931742290289,"TRIB2"
"38","ENSG00000072121",197.536214112024,0.659348689806645,0.140372458767695,4.69713714210716,2.63833314230007e-06,0.000328142684573571,"ZFYVE26"
