"Contributeur","Value","abs_Value"
"E4F1",-1,1
"ZER1",0.989621406483301,0.989621406483301
"TECPR1",-0.975568532742069,0.975568532742069
"VPS16",-0.973373140395794,0.973373140395794
"LMAN2",0.916685782892592,0.916685782892592
"RP2",-0.912295402776251,0.912295402776251
"ADRM1",-0.902820632512829,0.902820632512829
"SSR4",0.895709962875278,0.895709962875278
"CYBA",-0.893305728289368,0.893305728289368
"RPS6KB2",0.870221661641426,0.870221661641426
"VPS18",-0.854949718864037,0.854949718864037
"TFEB",0.813117509726619,0.813117509726619
"GTF3C5",-0.813082878003038,0.813082878003038
"PRRC2B",0.807668272753305,0.807668272753305
"KDM4B",0.806088159907291,0.806088159907291
"G6PD",-0.80248799804444,0.80248799804444
"DOK1",-0.80084169653046,0.80084169653046
"RPL10",0.793664838224943,0.793664838224943
"WAS",-0.791055564415775,0.791055564415775
"HEXB",0.787627832933652,0.787627832933652
"CLASRP",-0.783211721770351,0.783211721770351
"MICAL2",0.780484878114539,0.780484878114539
"TOM1L2",0.777521357375841,0.777521357375841
"HGS",-0.7740229059722,0.7740229059722
"DGAT1",-0.771415735959324,0.771415735959324
"SCAF1",-0.77032863968289,0.77032863968289
"PIAS4",0.762837506577398,0.762837506577398
"RNASEK",0.760273221642788,0.760273221642788
"VRK2",-0.758847171417565,0.758847171417565
"ARHGAP1",0.740296704864325,0.740296704864325
"GPSM3",-0.739627050321432,0.739627050321432
"TYK2",-0.739106117993357,0.739106117993357
"B2M",-0.729617106647341,0.729617106647341
"TRRAP",0.728765716470888,0.728765716470888
"ABCC10",-0.727008884736319,0.727008884736319
"CUL9",-0.726793488362082,0.726793488362082
"RARA",0.724351628188637,0.724351628188637
"NOTCH1",0.713871081467003,0.713871081467003
"ZNF101",-0.712104216242424,0.712104216242424
"ARHGAP45",-0.711002717052912,0.711002717052912
"UPF1",-0.705890572977821,0.705890572977821
"BST2",0.705200608709183,0.705200608709183
"AP1G2",-0.704328180569807,0.704328180569807
"FBF1",-0.702003242921069,0.702003242921069
"SCAMP4",0.697923010927361,0.697923010927361
"PQLC1",-0.696961495106529,0.696961495106529
"ARL11",0.692418670674237,0.692418670674237
"CLN3",0.688226371070341,0.688226371070341
"P4HB",0.684518915596583,0.684518915596583
"EP400",0.683913426840605,0.683913426840605
"RPS5",0.680463686412656,0.680463686412656
"MAP3K11",0.671085812151544,0.671085812151544
"SH2B1",-0.6701350580579,0.6701350580579
"MVP",-0.669524067065466,0.669524067065466
"SEMA4A",0.668922907274936,0.668922907274936
"ITPK1",-0.666597565049988,0.666597565049988
"BRAT1",-0.666346808714992,0.666346808714992
"TALDO1",0.659094051912468,0.659094051912468
"MIIP",-0.6533989539763,0.6533989539763
"MAN2B1",0.647788452925656,0.647788452925656
"ZNF787",-0.645834188000577,0.645834188000577
"TTLL12",0.643516532723621,0.643516532723621
"SERTAD2",0.642099666378366,0.642099666378366
"EEF1D",-0.639686086082004,0.639686086082004
"RAB5C",0.638664207490631,0.638664207490631
"DTX3L",-0.637906678994913,0.637906678994913
"SIPA1",-0.637675018657032,0.637675018657032
"C9orf16",-0.637604339193134,0.637604339193134
"STK40",0.636541719777409,0.636541719777409
"CTNND1",0.636368601617123,0.636368601617123
"ALDOA",0.63505955483185,0.63505955483185
"S100A6",-0.628966232532119,0.628966232532119
"1-Mar",-0.628735745465247,0.628735745465247
"RNPEP",-0.626303959239432,0.626303959239432
"SLC39A13",0.626291862410752,0.626291862410752
"ADAP2",-0.62610721382848,0.62610721382848
"AC073046.1",-0.622603705222213,0.622603705222213
"CACTIN",-0.621718411559357,0.621718411559357
"LRRK2",-0.616054425533743,0.616054425533743
"FBXW5",-0.614597101567482,0.614597101567482
"MYCL",0.613231009536589,0.613231009536589
"PSKH1",0.612236358924154,0.612236358924154
"DAGLA",0.611059163525739,0.611059163525739
"CTSS",-0.608924538526215,0.608924538526215
"RGS14",0.607577097458606,0.607577097458606
"GLI4",-0.606765558038844,0.606765558038844
"ARHGEF10L",0.606102457630554,0.606102457630554
"THAP4",-0.602840116903105,0.602840116903105
"CAMTA2",-0.60052169293135,0.60052169293135
"ZBTB17",-0.598434079687434,0.598434079687434
"SLC27A1",0.594262939419325,0.594262939419325
"LDLRAP1",0.592548466813949,0.592548466813949
"BAP1",0.589556908943893,0.589556908943893
"NADK",0.589106979740684,0.589106979740684
"METTL7A",-0.586297804826125,0.586297804826125
"RPTOR",-0.584251377440394,0.584251377440394
"TOLLIP",0.584036547472851,0.584036547472851
"TRIM69",-0.583818399980386,0.583818399980386
"BCL11A",0.583794165865403,0.583794165865403
"BRI3",-0.583547414834887,0.583547414834887
"PPP1R12C",-0.58341240775359,0.58341240775359
"YIF1B",0.582896208967173,0.582896208967173
"NDUFS7",0.581529510071965,0.581529510071965
"COQ8B",-0.579304583662355,0.579304583662355
"MTG2",-0.578628739103448,0.578628739103448
"C1orf162",-0.576188173573875,0.576188173573875
"ARFGAP1",-0.575217150212107,0.575217150212107
"IRAK1",-0.574137336307454,0.574137336307454
"NHSL2",0.571428253547264,0.571428253547264
"RNF135",-0.571287137365194,0.571287137365194
"SLC43A3",-0.569830379805627,0.569830379805627
"LINS1",-0.568135771892165,0.568135771892165
"GSDMD",-0.565588398243136,0.565588398243136
"ZNF217",0.56543012802976,0.56543012802976
"TWF2",0.565413540405147,0.565413540405147
"SHARPIN",-0.563853332708668,0.563853332708668
"MCM5",-0.563633647826604,0.563633647826604
"EPN1",-0.563276771151709,0.563276771151709
"ACTN1",0.561889762530757,0.561889762530757
"INPPL1",-0.561736873180975,0.561736873180975
"SPINT2",0.560966843280365,0.560966843280365
"UNC93B1",0.560360423999105,0.560360423999105
"MEF2D",0.560069331415966,0.560069331415966
"CSNK1G2",-0.55604913853183,0.55604913853183
"SLC4A2",-0.555805340907647,0.555805340907647
"TLR6",0.554411494948745,0.554411494948745
"RBM42",-0.55304451285019,0.55304451285019
"MEFV",0.552451282753377,0.552451282753377
"PREX1",-0.548750543244706,0.548750543244706
"SEC61G",-0.548740752500423,0.548740752500423
"SLC38A10",-0.548497683113418,0.548497683113418
"NT5C",-0.546942937195774,0.546942937195774
"RNF130",0.546440372627636,0.546440372627636
"BMF",0.545371563195896,0.545371563195896
"MXD3",0.545211229643849,0.545211229643849
"ITGA5",0.545166564430258,0.545166564430258
"CHMP5",0.544834407361798,0.544834407361798
"OGFR",-0.543065397883306,0.543065397883306
"NLRC5",-0.54304585685236,0.54304585685236
"C17orf62",-0.541724713238405,0.541724713238405
"IDH3G",0.541255000258524,0.541255000258524
"BRMS1",-0.540900065549438,0.540900065549438
"GAS7",0.538454321444376,0.538454321444376
"PKN1",-0.537703023422292,0.537703023422292
"MOB3A",0.537494788046974,0.537494788046974
"RPL18A",0.535998705679789,0.535998705679789
"RILP",-0.535616866652733,0.535616866652733
"ST6GALNAC4",0.532884561218085,0.532884561218085
"RANGAP1",-0.532528615068473,0.532528615068473
"SMARCD3",-0.532475736957818,0.532475736957818
"CAPS",-0.532318923218799,0.532318923218799
"RELT",0.530486961682021,0.530486961682021
"MIDN",0.529778346450099,0.529778346450099
"NAGK",0.529764590858957,0.529764590858957
"DNAJC4",0.528831840406661,0.528831840406661
"CAPN10",-0.528597267120067,0.528597267120067
"MRFAP1L1",-0.528150169950329,0.528150169950329
"ARHGEF1",-0.52723781013902,0.52723781013902
"ZBTB7B",0.526807907458209,0.526807907458209
"PTPN18",-0.520759088541584,0.520759088541584
"ARPC1B",0.520748084068671,0.520748084068671
"NISCH",0.520736432273821,0.520736432273821
"SSBP4",-0.520611782343501,0.520611782343501
"AC133644.2",0.519406954389939,0.519406954389939
"TSR3",-0.519394372069806,0.519394372069806
"ULK1",0.519019410838322,0.519019410838322
"SCAND1",-0.518167494712796,0.518167494712796
"C20orf24",-0.517912045293763,0.517912045293763
"SBNO2",-0.517702312986468,0.517702312986468
"PEMT",-0.517614560406505,0.517614560406505
"ERF",0.516818313967484,0.516818313967484
"NAALADL1",0.516289532860934,0.516289532860934
"HSF1",-0.515005569800684,0.515005569800684
"CAMK1",0.514434753225909,0.514434753225909
"ZNF316",-0.512918967997294,0.512918967997294
"GAB2",-0.510067150750193,0.510067150750193
"BAG6",-0.509426261575836,0.509426261575836
"BRPF1",0.5073008609139,0.5073008609139
"SIGLEC9",0.505991490467659,0.505991490467659
"MCTP1",-0.504305135908882,0.504305135908882
"STUB1",0.503865887517618,0.503865887517618
"TNRC6C",0.503404225604318,0.503404225604318
"ATP11A",0.503300289975953,0.503300289975953
"MFSD1",-0.502694113440418,0.502694113440418
"AF111167.2",-0.502413701669225,0.502413701669225
"ORMDL3",0.502219221885048,0.502219221885048
