"Contributeur","Value","abs_Value"
"TCL1A",-1,1
"IGHD",-0.758232858874205,0.758232858874205
"IGHM",-0.723425074179312,0.723425074179312
"AL139020.1",-0.711059189599104,0.711059189599104
"TCL6",-0.706999021051281,0.706999021051281
"IGLL5",-0.693655251022497,0.693655251022497
"CD200",-0.644031759803633,0.644031759803633
"TSPAN13",-0.628441437453239,0.628441437453239
"IGHV1-18",-0.627065611384356,0.627065611384356
"IL4R",-0.618132426945906,0.618132426945906
"FCER2",-0.610429308030819,0.610429308030819
"TREML2",-0.609949865399174,0.609949865399174
"PLPP5",-0.606996053139127,0.606996053139127
"KCNG1",-0.604720283987587,0.604720283987587
"FPR1",-0.584541578692573,0.584541578692573
"MACROD2",-0.584246960247729,0.584246960247729
"TAPT1",-0.575394353237391,0.575394353237391
"ATXN1",0.57398972640103,0.57398972640103
"KCNJ15",-0.572852766408486,0.572852766408486
"IGKC",-0.562820529889742,0.562820529889742
"FPR2",-0.561373418454163,0.561373418454163
"TCF7",0.560805215832859,0.560805215832859
"IGKV1-33",-0.559270037845041,0.559270037845041
"COL19A1",-0.558546274096026,0.558546274096026
"JCHAIN",-0.558514607120548,0.558514607120548
"IGLC3",-0.557547446837389,0.557547446837389
"FCRL1",-0.55684157377379,0.55684157377379
"TNFRSF17",-0.554756823516663,0.554756823516663
"IGHV3-21",-0.550153138719659,0.550153138719659
"MZB1",-0.545434944290162,0.545434944290162
"IGKV1-8",-0.545428749582551,0.545428749582551
"CLCN4",-0.545052906501336,0.545052906501336
"AQP9",-0.54217527989908,0.54217527989908
"ELL3",-0.532549952457931,0.532549952457931
"SPRY1",-0.531266122419997,0.531266122419997
"IGKV1D-8",-0.525006277920102,0.525006277920102
"S100A8",-0.524761124677829,0.524761124677829
"CD72",-0.52100463549046,0.52100463549046
"PTGS2",-0.520533051816233,0.520533051816233
"CXCR2",-0.51808789901776,0.51808789901776
"TNFRSF10C",-0.518033163690803,0.518033163690803
"CSF3R",-0.517324147044237,0.517324147044237
"APBB2",-0.515707004753467,0.515707004753467
"BACH2",-0.51154855300876,0.51154855300876
"CORO2B",-0.511076183438791,0.511076183438791
"ADGRE3",-0.511063840252729,0.511063840252729
"MMP17",-0.510788822972269,0.510788822972269
"IGHV3-7",-0.510397585580348,0.510397585580348
"MGAM",-0.509865857767294,0.509865857767294
"SLC2A5",-0.509023516219594,0.509023516219594
"PVT1",0.5086592304287,0.5086592304287
"G0S2",-0.507890439476597,0.507890439476597
"CYP4F3",-0.500365071686636,0.500365071686636
"DPPA4",-0.500023391955608,0.500023391955608
